Ticker,NFLX,NFLX,NFLX,NFLX,NFLX,AMZN,AMZN,AMZN,AMZN,AMZN,AAPL,AAPL,AAPL,AAPL,AAPL,META,META,META,META,META,GOOG,GOOG,GOOG,GOOG,GOOG
2026-01-27 15:30:00+00:00,84.41500091552734,84.86000061035156,84.30349731445312,84.54499816894531,3077466,242.02999877929688,242.92990112304688,240.82000732421875,241.77000427246094,3514760,259.8599853515625,261.3900146484375,259.760009765625,260.7200012207031,3262895,671.0499877929688,672.8499755859375,669.5889892578125,669.9600219726562,1032314,336.739990234375,337.8070068359375,336.17999267578125,336.20001220703125,1001457
2026-01-27 16:30:00+00:00,84.54499816894531,84.67500305175781,84.18000030517578,84.20500183105469,2323885,241.75999450683594,242.89999389648438,241.75,242.35000610351562,2570146,260.7200012207031,261.3599853515625,260.4700012207031,261.30999755859375,2175987,669.9450073242188,670.510009765625,667.030029296875,668.0700073242188,736490,336.20001220703125,336.2449951171875,335.3800048828125,335.82000732421875,850989
2026-01-27 17:30:00+00:00,84.20079803466797,84.36000061035156,84.04000091552734,84.34989929199219,2294354,242.33999633789062,243.1591033935547,241.7100067138672,243.0800018310547,1944527,261.30010986328125,261.3500061035156,260.2301025390625,260.2550048828125,1989091,668.0549926757812,668.5800170898438,665.8900146484375,668.0999755859375,879656,335.79998779296875,335.8500061035156,334.79998779296875,335.40069580078125,902544
2026-01-27 18:30:00+00:00,84.34500122070312,85.14540100097656,84.33999633789062,85.13500213623047,2502581,243.08999633789062,243.9600067138672,242.98260498046875,243.8249969482422,3206230,260.2699890136719,260.3599853515625,259.5199890136719,259.875,2504629,668.1699829101562,671.52001953125,667.760009765625,671.47998046875,645330,335.3900146484375,336.14739990234375,335.1600036621094,335.8699951171875,1017284
2026-01-27 19:30:00+00:00,85.13500213623047,85.36499786376953,85.00499725341797,85.28500366210938,2693849,243.83999633789062,244.8800048828125,243.67999267578125,244.02999877929688,3225698,259.875,260.0400085449219,259.1499938964844,259.3800048828125,2602286,671.489990234375,675.719970703125,670.3400268554688,675.5900268554688,1034485,335.8800048828125,336.07000732421875,335.5249938964844,335.7950134277344,872770
2026-01-27 20:30:00+00:00,85.28500366210938,85.5999984741211,85.22000122070312,85.5999984741211,3250653,244.0399932861328,244.85000610351562,243.82000732421875,244.6699981689453,12753981,259.385009765625,259.67498779296875,258.2099914550781,258.2799987792969,2715151,675.4500122070312,676.52001953125,672.5399780273438,672.969970703125,1023026,335.7900085449219,335.79998779296875,334.6000061035156,334.9800109863281,1307814
2026-01-28 14:30:00+00:00,85.625,86.47000122070312,84.8499984741211,85.75,6129412,246.3000030517578,247.77499389648438,244.72999572753906,244.89999389648438,6809298,257.55999755859375,258.8550109863281,255.21499633789062,256.0899963378906,6604210,674.614990234375,677.677490234375,670.7100219726562,675.41748046875,2472680,336.114990234375,337.5799865722656,334.5,336.25,2534441
2026-01-28 15:30:00+00:00,85.75,86.0,84.91000366210938,84.9749984741211,2888099,244.89999389648438,245.08990478515625,242.5800018310547,243.0800018310547,3867330,256.05999755859375,256.7099914550781,255.25999450683594,255.49000549316406,2745774,675.4400024414062,675.8499755859375,669.0999755859375,669.9249877929688,1163462,336.2200012207031,336.3185119628906,333.3800048828125,334.42999267578125,1270064
2026-01-28 16:30:00+00:00,84.97000122070312,84.9800033569336,84.4000015258789,84.41000366210938,3374397,243.05999755859375,243.05999755859375,241.52999877929688,242.4425048828125,3070921,255.47000122070312,255.47999572753906,254.66000366210938,254.82000732421875,2230506,669.989990234375,671.5,667.9901123046875,669.2000122070312,972105,334.3699951171875,334.44000244140625,332.2200012207031,332.5,1016850
2026-01-28 17:30:00+00:00,84.4000015258789,84.83999633789062,84.29499816894531,84.70549774169922,2430800,242.42999267578125,243.39999389648438,242.1699981689453,242.94000244140625,2111097,254.8000030517578,255.38999938964844,254.50999450683594,255.2550048828125,1683148,669.1099853515625,671.6699829101562,668.8200073242188,671.4099731445312,622448,332.5,334.57000732421875,332.1300048828125,334.44500732421875,1051128
2026-01-28 18:30:00+00:00,84.70500183105469,85.2698974609375,84.68000030517578,85.00499725341797,2103159,242.94000244140625,243.2904052734375,242.2100067138672,242.27000427246094,2128176,255.25999450683594,255.8800048828125,254.77999877929688,255.11000061035156,1899457,671.4600219726562,672.5800170898438,669.3400268554688,671.3900146484375,691533,334.4800109863281,335.17999267578125,333.739990234375,334.9599914550781,869532
2026-01-28 19:30:00+00:00,85.00499725341797,85.38999938964844,84.9800033569336,85.06500244140625,2194077,242.24000549316406,243.64999389648438,242.0500030517578,243.08990478515625,2758510,255.0800018310547,256.6400146484375,255.0500030517578,256.4750061035156,3391568,671.27001953125,673.0999755859375,670.0,671.10498046875,1147449,334.8900146484375,337.1600036621094,334.2200012207031,337.1499938964844,1778341
2026-01-28 20:30:00+00:00,85.06500244140625,85.08000183105469,84.5999984741211,84.62999725341797,3115228,243.10000610351562,243.75999450683594,242.88999938964844,243.02000427246094,11365088,256.4599914550781,256.8999938964844,255.92999267578125,256.44000244140625,3092338,671.1900024414062,672.8599853515625,666.1199951171875,668.8599853515625,1778456,337.0799865722656,337.6300048828125,335.9599914550781,336.2799987792969,5009536
2026-01-29 14:30:00+00:00,84.32499694824219,84.36000061035156,82.5999984741211,82.66670227050781,7501575,242.9550018310547,243.0,237.61500549316406,238.78500366210938,10183341,258.07000732421875,259.6499938964844,255.49000549316406,256.8999938964844,7282171,737.75,744.0,716.4000854492188,720.52001953125,16256192,340.5450134277344,342.2900085449219,327.9413146972656,328.7099914550781,5007261
2026-01-29 15:30:00+00:00,82.66500091552734,82.91999816894531,82.35009765625,82.73500061035156,5548557,238.77000427246094,238.8800048828125,236.74200439453125,238.0,4826906,256.8900146484375,257.0400085449219,254.41000366210938,256.1700134277344,4801889,720.52001953125,721.2949829101562,712.5499877929688,719.885009765625,4581962,328.7200012207031,330.57000732421875,326.7200012207031,330.3399963378906,2631063
2026-01-29 16:30:00+00:00,82.7300033569336,82.96499633789062,82.4800033569336,82.89700317382812,2920209,237.97000122070312,240.0399932861328,237.77059936523438,239.97999572753906,2547498,256.1300048828125,257.4100036621094,255.1199951171875,257.2200012207031,3524580,719.780029296875,734.6699829101562,719.3900146484375,733.1950073242188,4620631,330.30499267578125,334.3999938964844,330.1199951171875,334.32000732421875,1298793
2026-01-29 17:30:00+00:00,82.8949966430664,82.9000015258789,82.5199966430664,82.80500030517578,2180528,239.97000122070312,240.57000732421875,238.27000427246094,239.57260131835938,2204413,257.20001220703125,257.6700134277344,256.54998779296875,257.3800048828125,3232719,733.1627197265625,738.0,729.0499877929688,735.1300048828125,2728341,334.32000732421875,335.6986083984375,333.0299987792969,335.44000244140625,1062163
2026-01-29 18:30:00+00:00,82.80500030517578,82.98999786376953,82.75,82.83560180664062,1817145,239.5800018310547,240.22999572753906,238.9333038330078,239.51980590820312,2133171,257.364990234375,258.1816101074219,257.1600036621094,258.1449890136719,3079026,735.1851196289062,738.97998046875,734.530029296875,736.198974609375,2686413,335.4100036621094,337.1099853515625,335.2099914550781,336.739990234375,1047643
2026-01-29 19:30:00+00:00,82.83499908447266,82.94989776611328,82.63999938964844,82.8550033569336,2574232,239.50999450683594,240.1898956298828,238.89999389648438,239.97999572753906,2228594,258.1449890136719,258.5683898925781,257.7401123046875,258.2950134277344,4240841,736.1300048828125,737.9000244140625,733.6799926757812,737.030029296875,2343663,336.760009765625,337.1549987792969,335.2300109863281,335.3500061035156,1239408
2026-01-29 20:30:00+00:00,82.8550033569336,83.18499755859375,82.84500122070312,83.11000061035156,13950542,239.99000549316406,241.9600067138672,239.1699981689453,241.67999267578125,4401459,258.30999755859375,259.3500061035156,257.75,258.17498779296875,5837763,736.989990234375,741.0,735.1099853515625,738.5,2918459,335.3399963378906,339.489990234375,334.8900146484375,338.54998779296875,2948313
2026-01-30 14:30:00+00:00,83.11000061035156,84.05500030517578,82.9800033569336,83.08000183105469,7774838,239.8800048828125,243.31500244140625,238.57000732421875,242.30999755859375,6130228,255.1649932861328,258.70001220703125,252.17999267578125,254.0,18411294,727.5,732.1699829101562,720.2899780273438,720.4583129882812,4144122,334.5400085449219,340.289306640625,332.6400146484375,338.4200134277344,3212162
2026-01-30 15:30:00+00:00,83.07499694824219,83.6050033569336,83.0199966430664,83.37000274658203,3710046,242.3000030517578,243.05999755859375,239.82000732421875,240.66009521484375,4407026,254.0800018310547,256.9049987792969,253.69500732421875,256.6875,7172498,720.4000244140625,724.0,715.9600219726562,718.9500122070312,3360597,338.3999938964844,339.9100036621094,337.7200012207031,338.57000732421875,2153056
2026-01-30 16:30:00+00:00,83.37999725341797,83.55000305175781,83.125,83.49500274658203,3993362,240.64010620117188,241.60000610351562,239.80999755859375,240.72000122070312,3674444,256.69000244140625,257.1400146484375,254.2834930419922,255.2100067138672,5737656,718.9450073242188,720.6300048828125,714.7999877929688,720.6300048828125,2430775,338.5400085449219,339.7099914550781,337.20001220703125,338.8399963378906,1631134
2026-01-30 17:30:00+00:00,83.49500274658203,83.62000274658203,82.77999877929688,83.06500244140625,2947849,240.69000244140625,240.91000366210938,237.77000427246094,238.63999938964844,3889623,255.16000366210938,256.07000732421875,254.5399932861328,256.05499267578125,4271310,720.5599975585938,721.0599975585938,714.489990234375,717.5349731445312,1537469,338.7200012207031,339.6000061035156,336.3299865722656,337.92498779296875,1246996
2026-01-30 18:30:00+00:00,83.06500244140625,83.55000305175781,82.91999816894531,83.45500183105469,7403874,238.66000366210938,241.72999572753906,238.32000732421875,240.1699981689453,5188683,256.05499267578125,258.2799987792969,255.75,257.5849914550781,4927811,717.6199951171875,738.3099975585938,715.6500244140625,717.1900024414062,1326465,337.92999267578125,340.05999755859375,337.1000061035156,338.3299865722656,1998702
2026-01-30 19:30:00+00:00,83.45500183105469,83.66000366210938,83.04000091552734,83.16000366210938,3315567,240.1750030517578,240.83999633789062,239.5301055908203,239.94000244140625,3475014,257.6000061035156,259.9100036621094,257.4100036621094,259.9100036621094,6494349,717.1599731445312,718.75,713.5900268554688,715.489990234375,2199379,338.2900085449219,338.9750061035156,336.92999267578125,338.0299987792969,1651411
2026-01-30 20:30:00+00:00,83.15499877929688,83.70999908447266,83.12000274658203,83.5,5357014,239.9600067138672,240.10000610351562,237.63999938964844,239.25999450683594,5928084,259.9200134277344,261.739990234375,258.0,259.4800109863281,14975380,715.4600219726562,718.2100219726562,714.5,716.4400024414062,3460752,338.0799865722656,339.9100036621094,337.5,338.6400146484375,3026538
